flight_id,airline,origin,destination,aircraft,departure_time,scheduled_arrival,actual_arrival,flight_duration,status,delay_minutes,cancellation_reason,passengers,fuel_consumption
AA6194,GOL,MIA,CNF,B737,2025-04-26 14:34:12.215602,2025-04-26 15:41:12.215602,2025-04-26 15:44:12.215602,67,on_time,0,,274,8588
DL5357,Azul,BSB,CNF,A320,2025-04-13 20:26:29.239269,2025-04-14 00:40:29.239269,2025-04-14 00:43:29.239269,254,on_time,0,,124,6287
DL4291,Delta,JFK,GRU,E190,2025-04-25 09:54:48.293550,2025-04-25 17:33:48.293550,2025-04-25 17:40:48.293550,459,on_time,0,,95,19159
UA3286,LATAM,CNF,LAX,A320,2025-05-06 12:38:56.651929,2025-05-06 17:08:56.651929,2025-05-06 17:13:56.651929,270,on_time,0,,80,9619
AD7379,Delta,BSB,GRU,A320,2025-04-18 11:25:59.941947,2025-04-18 19:11:59.941947,2025-04-18 19:06:59.941947,466,on_time,0,,137,20002
UA9289,American,JFK,MIA,E190,2025-04-14 20:24:07.951371,2025-04-14 21:52:07.951371,2025-04-14 21:51:07.951371,88,on_time,0,,96,16154
DL7236,LATAM,GRU,JFK,E190,2025-04-13 21:41:38.109700,2025-04-14 04:52:38.109700,2025-04-14 04:47:38.109700,431,on_time,0,,135,21092
AA4487,Delta,GRU,LAX,A320,2025-04-11 16:29:08.821165,2025-04-11 17:14:08.821165,2025-04-11 17:17:08.821165,45,on_time,0,,283,13057
UA7646,Azul,CNF,GIG,E190,2025-04-27 10:09:36.195616,2025-04-27 15:02:36.195616,2025-04-27 15:14:36.195616,293,on_time,0,,277,27270
AA8271,United,MIA,LAX,B737,2025-05-02 05:24:37.250013,2025-05-02 12:11:37.250013,2025-05-02 12:07:37.250013,407,on_time,0,,56,21342
AD7182,LATAM,CGH,MIA,A320,2025-04-23 04:40:19.327795,2025-04-23 07:16:19.327795,2025-04-23 07:12:19.327795,156,on_time,0,,250,14102
UA2299,United,MIA,BSB,B787,2025-04-14 05:06:44.275039,2025-04-14 07:16:44.275039,2025-04-14 07:25:44.275039,130,on_time,0,,236,25870
DL4905,American,MIA,CNF,A320,2025-04-17 04:41:09.661071,2025-04-17 12:38:09.661071,2025-04-17 15:10:09.661071,477,diverted,0,,254,14864
LA6325,Azul,JFK,MIA,E190,2025-04-22 22:37:41.108127,2025-04-23 02:50:41.108127,2025-04-23 03:01:41.108127,253,on_time,0,,244,22668
UA9183,Azul,GIG,CNF,A320,2025-05-07 21:57:07.597212,2025-05-08 02:37:07.597212,2025-05-08 02:39:07.597212,280,on_time,0,,114,8566
UA9243,American,MIA,GIG,A350,2025-04-22 07:17:52.809546,2025-04-22 09:33:52.809546,2025-04-22 09:46:52.809546,136,on_time,0,,212,10276
G34357,United,CNF,JFK,E190,2025-04-27 09:38:04.776843,2025-04-27 17:15:04.776843,2025-04-27 17:15:04.776843,457,on_time,0,,194,5780
LA8553,United,GIG,BSB,A320,2025-04-13 19:54:24.755293,2025-04-14 02:02:24.755293,2025-04-14 02:06:24.755293,368,on_time,0,,292,21759
AD6752,Delta,MIA,LAX,A350,2025-04-11 07:00:18.708325,2025-04-11 08:06:18.708325,2025-04-11 08:09:18.708325,66,on_time,0,,293,20225
UA7223,Delta,GRU,CNF,B787,2025-04-20 22:10:26.256117,2025-04-21 02:13:26.256117,2025-04-21 02:15:26.256117,243,on_time,0,,278,8235
DL6080,Azul,MIA,JFK,A350,2025-05-03 19:54:23.171377,2025-05-04 00:35:23.171377,2025-05-04 00:44:23.171377,281,on_time,0,,152,17204
DL8094,Delta,LAX,MIA,B787,2025-05-04 06:24:56.776290,2025-05-04 11:00:56.776290,2025-05-04 10:56:56.776290,276,on_time,0,,82,5275
AA6603,United,BSB,JFK,A350,2025-05-08 04:11:46.976695,2025-05-08 07:20:46.976695,2025-05-08 07:25:46.976695,189,on_time,0,,68,21089
AD2016,Azul,MIA,CGH,A320,2025-05-07 09:07:07.984475,2025-05-07 14:40:07.984475,2025-05-07 14:50:07.984475,333,on_time,0,,169,16815
AD5519,GOL,BSB,GRU,A350,2025-04-12 12:21:10.582328,2025-04-12 13:30:10.582328,2025-04-12 13:42:10.582328,69,on_time,0,,60,18571
AA3788,American,MIA,LAX,A320,2025-04-24 04:41:07.971010,2025-04-24 10:41:07.971010,2025-04-24 10:44:07.971010,-360,on_time,0,,172,9577
AD7797,Delta,CNF,JFK,B737,2025-04-27 08:19:26.661763,2025-04-27 10:54:26.661763,2025-04-27 13:20:26.661763,155,delayed,146,,99,7915
AA4111,American,CNF,GIG,B737,2025-04-15 14:14:28.548975,2025-04-15 15:24:28.548975,2025-04-15 19:59:28.548975,70,delayed,275,,55,18123
AD5122,American,JFK,BSB,E190,2025-05-02 23:14:53.946246,2025-05-03 03:59:53.946246,2025-05-03 03:58:53.946246,285,on_time,0,,141,10029
AA7433,LATAM,JFK,GRU,B787,2025-04-23 15:51:04.153101,2025-04-23 17:59:04.153101,2025-04-23 18:08:04.153101,128,on_time,0,,138,19903
UA9573,GOL,JFK,GRU,A350,2025-04-24 16:41:21.022788,2025-04-24 22:03:21.022788,2025-04-24 22:04:21.022788,322,on_time,0,,166,28351
LA4957,Azul,JFK,CNF,A350,2025-05-01 07:13:17.485967,2025-05-01 12:59:17.485967,2025-05-01 13:01:17.485967,346,on_time,0,,102,22780
UA6822,United,LAX,JFK,B787,2025-04-15 13:48:41.501985,2025-04-15 14:52:41.501985,2025-04-15 15:04:41.501985,64,on_time,0,,133,27364
DL1752,United,GIG,JFK,E190,2025-04-18 00:34:37.951371,2025-04-18 07:27:37.951371,2025-04-18 07:25:37.951371,413,on_time,0,,284,29083
DL3112,Azul,LAX,CGH,B787,2025-04-30 05:40:13.440464,2025-04-30 11:34:13.440464,2025-04-30 11:34:13.440464,354,on_time,0,,150,27413
AA5652,GOL,LAX,CGH,B787,2025-04-26 11:36:54.237110,2025-04-26 19:14:54.237110,2025-04-26 19:14:54.237110,458,overbooked,0,,161,20774
AA1796,LATAM,GRU,BSB,A350,2025-04-16 02:43:43.704681,2025-04-16 10:09:43.704681,2025-04-16 15:41:43.704681,446,delayed,332,,234,29287
UA3084,LATAM,CNF,JFK,A350,2025-04-26 23:58:20.783928,2025-04-27 01:49:20.783928,,111,canceled,0,weather,0,0
AD2232,American,GRU,LAX,B787,2025-04-11 19:59:43.668430,2025-04-11 23:29:43.668430,2025-04-11 23:36:43.668430,210,on_time,0,,128,28695
AD7833,United,BSB,GIG,B737,2025-04-12 23:06:41.924280,2025-04-13 00:24:41.924280,2025-04-13 00:32:41.924280,78,on_time,0,,211,12727
AA4475,United,JFK,GRU,E190,2025-04-09 10:08:11.255048,2025-04-09 11:57:11.255048,2025-04-09 11:56:11.255048,109,on_time,0,,132,12883
UA9822,LATAM,CGH,GRU,A320,2025-05-07 20:03:51.548818,2025-05-07 21:00:51.548818,2025-05-07 21:05:51.548818,57,on_time,0,,268,24506
AA5650,LATAM,CGH,GIG,B737,2025-04-25 12:51:56.739672,2025-04-25 14:33:56.739672,2025-04-25 14:44:56.739672,102,on_time,0,,242,16354
LA8993,Azul,JFK,GRU,E190,2025-04-29 17:51:05.204358,2025-04-29 20:09:05.204358,2025-04-29 20:11:05.204358,138,on_time,0,,181,6773
AA8628,LATAM,BSB,CNF,B787,2025-04-20 11:56:07.361721,2025-04-20 12:28:07.361721,2025-04-20 12:29:07.361721,32,on_time,0,,282,25307
LA8668,Delta,GIG,LAX,E190,2025-05-03 02:32:35.824445,2025-05-03 04:31:35.824445,2025-05-03 04:36:35.824445,119,on_time,0,,111,9234
DL8777,United,CNF,CGH,A350,2025-04-26 21:37:47.965645,2025-04-27 01:08:47.965645,2025-04-27 01:17:47.965645,211,on_time,0,,162,9170
DL6848,Delta,CNF,BSB,B787,2025-04-23 18:35:55.275347,2025-04-23 21:43:55.275347,2025-04-23 21:41:55.275347,188,on_time,0,,290,8189
G37383,Delta,LAX,GRU,B787,2025-05-02 03:36:24.042826,2025-05-02 09:55:24.042826,2025-05-02 09:56:24.042826,379,on_time,0,,197,29411
G35362,GOL,MIA,JFK,B737,2025-04-22 23:42:00.171812,2025-04-23 07:18:00.171812,2025-04-23 10:30:00.171812,456,delayed,192,,214,8218
G35172,GOL,CNF,JFK,B737,2025-05-07 09:59:54.710790,2025-05-07 14:12:54.710790,2025-05-07 14:12:54.710790,253,overbooked,0,,188,25087
UA6415,American,BSB,CNF,A350,2025-04-08 18:14:27.786375,2025-04-08 22:46:27.786375,2025-04-08 22:46:27.786375,272,overbooked,0,,83,24759
AA1711,GOL,MIA,GRU,E190,2025-04-17 01:30:41.415174,2025-04-17 02:56:41.415174,2025-04-17 06:53:41.415174,86,delayed,237,,195,27833
AD6161,Delta,GIG,CNF,A320,2025-04-13 11:05:46.401301,2025-04-13 12:18:46.401301,2025-04-13 12:15:46.401301,73,on_time,0,,222,11126
G31550,United,LAX,MIA,B787,2025-04-13 04:20:47.826940,2025-04-13 09:56:47.826940,2025-04-13 12:32:47.826940,336,delayed,156,,98,17906
AD4532,Delta,CGH,BSB,B787,2025-05-07 04:11:47.887717,2025-05-07 06:28:47.887717,2025-05-07 06:41:47.887717,137,on_time,0,,157,24275
LA5143,GOL,BSB,LAX,B737,2025-05-04 11:31:33.334156,2025-05-04 17:24:33.334156,,353,canceled,0,mechanical,0,0
DL7520,United,CNF,BSB,A320,2025-04-20 20:31:23.277397,2025-04-21 00:57:23.277397,2025-04-21 01:12:23.277397,266,on_time,0,,275,19615
AA6236,United,MIA,GRU,B737,2025-04-21 20:06:08.166367,2025-04-22 01:44:08.166367,2025-04-22 01:45:08.166367,338,on_time,0,,145,12144
LA1233,LATAM,GRU,GIG,A350,2025-05-03 12:41:06.378860,2025-05-03 14:59:06.378860,2025-05-03 14:58:06.378860,138,on_time,0,,237,18897
UA8796,Delta,JFK,BSB,A350,2025-05-08 05:56:15.287268,2025-05-08 09:35:15.287268,2025-05-08 09:33:15.287268,219,on_time,0,,191,26563
AD8577,United,GRU,BSB,B787,2025-04-21 11:33:36.324938,2025-04-21 14:23:36.324938,2025-04-21 14:38:36.324938,170,on_time,0,,97,28322
AD7202,Azul,LAX,MIA,E190,2025-05-06 19:29:51.332992,2025-05-06 22:24:51.332992,2025-05-06 22:21:51.332992,175,on_time,0,,241,18461
UA4288,Azul,GIG,CGH,B787,2025-05-01 08:21:33.297026,2025-05-01 13:04:33.297026,2025-05-01 13:01:33.297026,283,on_time,0,,181,17007
LA9187,Delta,LAX,BSB,E190,2025-04-19 11:11:50.157376,2025-04-19 14:45:50.157376,2025-04-19 14:53:50.157376,214,on_time,0,,155,5413
LA4746,United,CNF,CGH,B787,2025-04-15 13:59:29.647680,2025-04-15 15:47:29.647680,2025-04-15 23:04:29.647680,108,delayed,437,,115,25887
G32446,LATAM,BSB,GIG,A320,2025-04-14 13:47:04.838639,2025-04-14 17:03:04.838639,2025-04-14 18:59:04.838639,196,diverted,0,,284,24263
UA7033,United,CNF,CGH,A320,2025-04-23 04:12:16.981765,2025-04-23 06:39:16.981765,2025-04-23 06:47:16.981765,-147,on_time,0,,86,19078
AD4506,LATAM,BSB,JFK,A350,2025-04-12 00:35:49.385766,2025-04-12 01:28:49.385766,2025-04-12 01:30:49.385766,53,on_time,0,,89,10863
AA3338,LATAM,GRU,JFK,A320,2025-04-22 10:40:13.886150,2025-04-22 14:15:13.886150,2025-04-22 14:14:13.886150,215,on_time,0,,300,26993
G33503,GOL,JFK,GRU,B737,2025-05-06 07:54:32.191499,2025-05-06 14:30:32.191499,2025-05-06 14:34:32.191499,396,on_time,0,,279,9360
AA5264,LATAM,MIA,LAX,A350,2025-05-05 11:09:49.731729,2025-05-05 17:25:49.731729,2025-05-05 17:38:49.731729,376,on_time,0,,100,24774
LA9941,Delta,CNF,LAX,B787,2025-05-01 14:21:23.778082,2025-05-01 21:15:23.778082,2025-05-01 21:24:23.778082,414,on_time,0,,56,6648
DL9286,GOL,CGH,BSB,A350,2025-04-21 11:02:32.533706,2025-04-21 15:12:32.533706,2025-04-21 15:19:32.533706,250,on_time,0,,226,23415
G38068,United,GRU,LAX,E190,2025-04-23 09:15:52.815775,2025-04-23 15:09:52.815775,2025-04-23 15:20:52.815775,354,on_time,0,,90,27356
UA6832,United,GRU,JFK,B787,2025-04-12 20:55:06.934608,2025-04-13 00:16:06.934608,2025-04-13 00:21:06.934608,201,on_time,0,,159,10412
AA8810,GOL,LAX,CNF,E190,2025-04-20 11:17:01.402681,2025-04-20 18:11:01.402681,2025-04-20 18:12:01.402681,414,on_time,0,,249,9677
AD8338,United,BSB,CGH,A320,2025-04-09 06:24:23.439281,2025-04-09 12:17:23.439281,2025-04-09 12:25:23.439281,353,on_time,0,,259,28514
AA3713,Delta,GRU,LAX,B787,2025-04-27 17:10:26.184041,2025-04-27 21:39:26.184041,,269,canceled,0,crew,0,0
DL7818,Delta,GIG,GRU,B787,2025-05-05 05:01:02.802244,2025-05-05 06:22:02.802244,2025-05-05 06:26:02.802244,81,on_time,0,,240,17659
LA9959,LATAM,LAX,MIA,E190,2025-04-24 01:36:31.739110,2025-04-24 05:28:31.739110,2025-04-24 05:28:31.739110,232,overbooked,0,,239,29451
AA9548,Delta,BSB,CNF,B787,2025-04-21 00:52:50.586287,2025-04-21 06:31:50.586287,2025-04-21 06:34:50.586287,339,on_time,0,,243,13054
UA6901,LATAM,LAX,CGH,B787,2025-04-22 01:16:49.838891,2025-04-22 05:19:49.838891,2025-04-22 05:21:49.838891,243,on_time,0,,119,6541
AA9851,GOL,CNF,MIA,B737,2025-05-03 05:53:54.360235,2025-05-03 11:01:54.360235,2025-05-03 10:56:54.360235,308,on_time,0,,198,29287
G35388,Delta,LAX,CGH,B737,2025-05-05 06:50:50.616222,2025-05-05 14:11:50.616222,,441,canceled,0,air_traffic,0,0
AA5058,United,GRU,GIG,A320,2025-04-29 22:32:53.030791,2025-04-30 00:23:53.030791,2025-04-30 00:18:53.030791,111,on_time,0,,105,8139
AA7013,GOL,GRU,GIG,A320,2025-05-06 19:08:23.546272,2025-05-06 21:41:23.546272,2025-05-06 21:47:23.546272,153,on_time,0,,68,11384
G37471,United,CNF,LAX,B737,2025-05-06 01:21:02.685674,2025-05-06 04:20:02.685674,2025-05-06 04:33:02.685674,179,on_time,0,,70,10503
DL1745,GOL,CNF,GRU,E190,2025-04-17 02:30:25.671610,2025-04-17 08:04:25.671610,2025-04-17 08:14:25.671610,334,on_time,0,,263,8683
G36696,American,GRU,MIA,A320,2025-04-22 10:19:14.815367,2025-04-22 11:39:14.815367,2025-04-22 11:48:14.815367,80,on_time,0,,131,18069
AA1225,LATAM,GRU,LAX,B737,2025-04-23 21:08:09.846409,2025-04-24 03:13:09.846409,2025-04-24 03:10:09.846409,365,on_time,0,,146,16231
G33853,Azul,CGH,JFK,A320,2025-04-14 22:46:45.818117,2025-04-15 01:27:45.818117,2025-04-15 01:38:45.818117,161,on_time,0,,173,8726
AD2191,Azul,CGH,LAX,A350,2025-04-09 01:25:21.205417,2025-04-09 04:30:21.205417,2025-04-09 04:28:21.205417,185,on_time,0,,299,25524
LA8408,LATAM,BSB,CGH,A320,2025-04-09 19:02:26.346608,2025-04-10 00:04:26.346608,2025-04-10 00:00:26.346608,302,on_time,0,,63,6526
AA4889,United,GRU,MIA,E190,2025-05-07 08:40:15.765913,2025-05-07 15:22:15.765913,2025-05-07 15:37:15.765913,402,on_time,0,,214,8736
G34357,GOL,GIG,CGH,B737,2025-04-22 11:45:38.794552,2025-04-22 12:27:38.794552,2025-04-22 12:41:38.794552,42,on_time,0,,104,10831
AD2246,American,CNF,GIG,B787,2025-04-27 23:51:50.445068,2025-04-28 01:56:50.445068,2025-04-28 02:03:50.445068,125,on_time,0,,87,26480
LA3687,LATAM,CNF,GRU,B737,2025-04-19 05:44:46.661052,2025-04-19 09:57:46.661052,2025-04-19 10:03:46.661052,253,on_time,0,,92,22338
UA4524,GOL,LAX,CNF,B737,2025-05-02 18:12:37.992986,2025-05-02 19:33:37.992986,2025-05-02 19:30:37.992986,81,on_time,0,,179,8631
LA8094,Delta,LAX,JFK,A320,2025-05-02 01:03:53.767900,2025-05-02 06:39:53.767900,2025-05-02 07:33:53.767900,336,diverted,0,,179,18008
AD3773,Delta,MIA,GIG,B737,2025-04-29 15:28:06.632960,2025-04-29 17:25:06.632960,2025-04-29 17:25:06.632960,117,overbooked,0,,71,20837
UA6537,GOL,GRU,CNF,B737,2025-04-09 21:05:21.979322,2025-04-10 00:39:21.979322,2025-04-10 00:36:21.979322,214,on_time,0,,121,7433
LA6615,LATAM,MIA,BSB,B787,2025-04-18 13:48:10.521259,2025-04-18 14:19:10.521259,2025-04-18 14:30:10.521259,31,on_time,0,,190,14542
DL9018,Delta,GRU,BSB,A350,2025-04-23 18:17:50.968972,2025-04-23 23:05:50.968972,2025-04-23 23:14:50.968972,288,on_time,0,,62,29046
LA4722,LATAM,MIA,CNF,B787,2025-05-06 19:36:43.929579,2025-05-07 01:43:43.929579,2025-05-07 01:39:43.929579,367,on_time,0,,180,12611
AD6368,United,GRU,GIG,A350,2025-04-15 06:53:16.930869,2025-04-15 08:46:16.930869,2025-04-15 08:55:16.930869,113,on_time,0,,163,12942
UA3253,American,BSB,JFK,B737,2025-04-12 23:48:16.167330,2025-04-13 01:18:16.167330,2025-04-13 01:30:16.167330,90,on_time,0,,83,5356
AD2768,LATAM,BSB,GRU,A320,2025-04-08 20:26:50.989055,2025-04-08 23:06:50.989055,,160,canceled,0,air_traffic,0,0
LA1647,Azul,GRU,BSB,B787,2025-04-17 13:31:47.414412,2025-04-17 14:22:47.414412,2025-04-17 14:19:47.414412,51,on_time,0,,170,25907
UA5475,Delta,GIG,LAX,B737,2025-05-03 21:53:24.041207,2025-05-04 02:18:24.041207,2025-05-04 05:37:24.041207,265,delayed,199,,290,19415
AA8137,American,LAX,GIG,B737,2025-04-21 12:04:24.586561,2025-04-21 13:57:24.586561,2025-04-21 14:00:24.586561,113,on_time,0,,164,29191
UA1413,Azul,CGH,JFK,B737,2025-04-18 03:22:36.334812,2025-04-18 05:58:36.334812,2025-04-18 06:09:36.334812,156,on_time,0,,65,9072
LA5495,Azul,LAX,CNF,A350,2025-05-04 06:00:02.730972,2025-05-04 10:27:02.730972,2025-05-04 10:24:02.730972,267,on_time,0,,136,9235
AD7538,United,GRU,GIG,A350,2025-04-15 08:38:40.023429,2025-04-15 09:27:40.023429,2025-04-15 09:25:40.023429,49,on_time,0,,128,15849
LA8916,Delta,GRU,BSB,A320,2025-04-20 18:22:52.147074,2025-04-21 00:32:52.147074,2025-04-21 00:27:52.147074,370,on_time,0,,139,12536
AD8407,American,BSB,CGH,A350,2025-05-03 04:43:27.181548,2025-05-03 10:49:27.181548,,366,canceled,0,mechanical,0,0
AD3991,American,CGH,JFK,E190,2025-04-30 07:28:34.731608,2025-04-30 12:42:34.731608,2025-04-30 12:44:34.731608,314,on_time,0,,178,21346
G38513,GOL,INVALID,GIG,B787,2025-04-10 17:25:20.389283,2025-04-10 23:53:20.389283,2025-04-11 00:08:20.389283,388,on_time,0,,115,5983
AA4976,American,LAX,JFK,A350,2025-05-01 02:56:19.598775,2025-05-01 05:06:19.598775,2025-05-01 05:17:19.598775,130,on_time,0,,148,14377
AA5685,Azul,BSB,LAX,A350,2025-04-21 00:12:01.068080,2025-04-21 02:49:01.068080,2025-04-21 02:51:01.068080,157,on_time,0,,244,17874
UA6682,GOL,CNF,JFK,B737,2025-05-04 13:00:52.443866,2025-05-04 18:13:52.443866,2025-05-04 18:21:52.443866,313,on_time,0,,153,10440
G38754,GOL,JFK,MIA,A320,2025-04-21 00:39:55.085349,2025-04-21 08:14:55.085349,2025-04-21 08:18:55.085349,455,on_time,0,,290,17793
UA3589,LATAM,GIG,CGH,A350,2025-04-17 18:11:48.811974,2025-04-17 20:20:48.811974,2025-04-17 20:16:48.811974,129,on_time,0,,226,9364
LA7134,Delta,CNF,BSB,B787,2025-04-30 02:17:43.782474,2025-04-30 04:17:43.782474,2025-04-30 04:25:43.782474,120,on_time,0,,93,22307
AA7874,GOL,CNF,GIG,B787,2025-04-20 19:59:07.939251,2025-04-21 00:24:07.939251,2025-04-21 02:02:07.939251,265,diverted,0,,254,28481
LA6021,GOL,CGH,MIA,B787,2025-04-21 02:05:16.747831,2025-04-21 03:50:16.747831,2025-04-21 08:04:16.747831,105,delayed,254,,277,23869
AD5800,American,JFK,CNF,B787,2025-04-24 00:57:48.532736,2025-04-24 02:52:48.532736,2025-04-24 02:49:48.532736,115,on_time,0,,186,28546
AD3943,United,CGH,CNF,A320,2025-04-26 23:16:35.331329,2025-04-27 04:04:35.331329,2025-04-27 04:53:35.331329,288,diverted,0,,78,9031
DL5474,Delta,BSB,CNF,A350,2025-04-12 00:13:33.365181,2025-04-12 03:10:33.365181,2025-04-12 03:10:33.365181,177,overbooked,0,,163,10686
AD8224,United,CNF,BSB,A320,2025-05-07 04:03:28.884064,2025-05-07 10:06:28.884064,2025-05-07 10:20:28.884064,363,on_time,0,,176,17276
UA2937,Azul,CNF,MIA,B737,2025-04-22 20:50:37.849444,2025-04-22 21:51:37.849444,2025-04-22 21:49:37.849444,61,on_time,0,,291,26329
LA9667,GOL,INVALID,CNF,E190,2025-04-14 01:29:56.990651,2025-04-14 03:29:56.990651,2025-04-14 03:31:56.990651,120,on_time,0,,258,23274
G35261,Azul,CNF,GRU,B737,2025-05-05 21:21:36.161160,2025-05-06 04:01:36.161160,2025-05-06 04:00:36.161160,400,on_time,0,,300,14825
G38838,American,LAX,GIG,B787,2025-04-19 21:08:29.942454,2025-04-19 23:23:29.942454,2025-04-19 23:38:29.942454,135,on_time,0,,118,25706
DL1217,Delta,LAX,JFK,E190,2025-04-12 01:23:20.030020,2025-04-12 05:12:20.030020,2025-04-12 08:40:20.030020,229,delayed,208,,202,25534
DL4970,United,MIA,BSB,E190,2025-04-17 19:07:21.255032,2025-04-17 20:29:21.255032,2025-04-17 20:28:21.255032,82,on_time,0,,253,7092
AA9045,American,GRU,CGH,B787,2025-04-18 06:20:00.571671,2025-04-18 06:54:00.571671,2025-04-18 06:57:00.571671,34,on_time,0,,139,24048
LA2677,LATAM,BSB,CNF,B737,2025-05-06 22:03:23.025342,2025-05-06 23:44:23.025342,2025-05-06 23:45:23.025342,101,on_time,0,,61,5053
AD1863,GOL,MIA,GIG,E190,2025-04-18 00:20:13.918874,2025-04-18 07:45:13.918874,2025-04-18 07:53:13.918874,445,on_time,0,,296,21758
G33189,LATAM,BSB,GRU,E190,2025-04-29 10:17:47.559942,2025-04-29 14:07:47.559942,2025-04-29 14:10:47.559942,230,on_time,0,,207,22956
AD3310,Azul,GRU,MIA,A350,2025-05-02 10:55:46.105780,2025-05-02 16:41:46.105780,2025-05-02 16:48:46.105780,346,on_time,0,,258,25861
DL9278,Azul,BSB,GRU,B737,2025-04-14 15:09:53.543150,2025-04-14 21:10:53.543150,2025-04-14 23:47:53.543150,361,delayed,157,,84,13434
DL1226,United,MIA,GIG,A350,2025-04-30 14:43:37.453279,2025-04-30 16:39:37.453279,2025-04-30 16:51:37.453279,116,on_time,0,,67,28540
AD7032,GOL,JFK,LAX,E190,2025-05-07 15:37:46.133654,2025-05-07 22:09:46.133654,2025-05-07 22:12:46.133654,392,on_time,0,,132,26616
DL8156,GOL,MIA,JFK,E190,2025-04-19 21:37:21.181608,2025-04-20 02:24:21.181608,,287,canceled,0,weather,0,0
DL8829,American,MIA,JFK,E190,2025-04-12 15:44:03.148937,2025-04-12 21:42:03.148937,2025-04-12 21:43:03.148937,358,on_time,0,,161,5519
DL6109,United,GIG,GRU,B787,2025-04-22 16:51:14.959033,2025-04-22 22:21:14.959033,2025-04-22 22:24:14.959033,330,on_time,0,,187,8387
AD1072,Azul,CNF,JFK,B737,2025-04-16 10:45:17.874712,2025-04-16 13:16:17.874712,2025-04-16 13:24:17.874712,151,on_time,0,,273,9370
AA6825,American,LAX,CGH,A350,2025-04-14 04:09:39.122211,2025-04-14 08:16:39.122211,2025-04-14 08:30:39.122211,247,on_time,0,,141,15068
UA8667,Delta,GRU,CGH,B787,2025-04-13 15:06:45.758639,2025-04-13 22:48:45.758639,,462,canceled,0,weather,0,0
AA5767,GOL,LAX,GIG,A320,2025-05-01 03:31:26.804843,2025-05-01 07:15:26.804843,2025-05-01 07:30:26.804843,224,on_time,0,,76,22248
LA3140,Azul,JFK,CGH,B787,2025-04-28 01:34:49.381207,2025-04-28 02:35:49.381207,2025-04-28 02:49:49.381207,61,on_time,0,,132,18280
AD4938,Azul,BSB,MIA,B787,2025-04-30 23:34:44.137313,2025-05-01 05:32:44.137313,2025-05-01 05:41:44.137313,358,on_time,0,,291,24356
AD1623,Delta,LAX,JFK,B787,2025-04-11 12:15:27.735757,2025-04-11 19:21:27.735757,2025-04-11 19:30:27.735757,426,on_time,0,,174,13257
AA6777,United,BSB,CNF,B737,2025-04-09 19:49:09.783713,2025-04-09 21:46:09.783713,2025-04-10 01:45:09.783713,117,diverted,0,,262,14517
DL8503,American,GRU,GIG,A350,2025-04-09 13:31:03.814793,2025-04-09 20:53:03.814793,2025-04-09 20:53:03.814793,442,on_time,0,,268,20738
AA3869,American,CGH,JFK,A350,2025-04-23 03:20:54.467550,2025-04-23 06:37:54.467550,2025-04-23 06:38:54.467550,197,on_time,0,,151,21264
AD1864,GOL,GRU,MIA,A320,2025-05-07 07:17:01.819127,2025-05-07 13:27:01.819127,2025-05-07 13:30:01.819127,-370,on_time,0,,193,13592
LA6611,American,GIG,BSB,B787,2025-04-27 07:02:09.722295,2025-04-27 08:45:09.722295,2025-04-27 08:50:09.722295,103,on_time,0,,131,12254
UA9902,Azul,GIG,LAX,A320,2025-05-08 08:59:34.439242,2025-05-08 15:14:34.439242,2025-05-08 15:24:34.439242,375,on_time,0,,113,15934
G35658,Delta,GIG,CNF,A320,2025-05-01 12:28:50.147704,2025-05-01 19:08:50.147704,2025-05-01 19:08:50.147704,-400,on_time,0,,140,9611
LA7518,GOL,CNF,BSB,A350,2025-05-01 20:24:18.860462,2025-05-01 21:33:18.860462,2025-05-01 21:33:18.860462,69,overbooked,0,,176,11188
DL3358,American,BSB,LAX,A350,2025-04-22 10:27:09.929170,2025-04-22 13:55:09.929170,2025-04-22 13:56:09.929170,208,on_time,0,,227,21632
LA5699,LATAM,GIG,CGH,B737,2025-04-10 02:19:08.527894,2025-04-10 09:40:08.527894,2025-04-10 09:47:08.527894,-441,on_time,0,,262,29182
UA4791,LATAM,JFK,BSB,B787,2025-04-23 02:18:59.352171,2025-04-23 03:32:59.352171,2025-04-23 03:36:59.352171,74,on_time,0,,217,19086
LA3961,United,GRU,LAX,E190,2025-04-10 21:33:44.657732,2025-04-10 23:44:44.657732,2025-04-11 05:27:44.657732,131,delayed,343,,237,10188
UA2094,LATAM,CNF,CGH,A350,2025-05-06 12:55:17.701345,2025-05-06 19:36:17.701345,2025-05-06 19:44:17.701345,401,on_time,0,,167,20197
DL4934,Delta,JFK,MIA,A350,2025-04-19 15:26:57.619386,2025-04-19 19:09:57.619386,2025-04-19 19:15:57.619386,223,on_time,0,,208,6906
G35099,American,GIG,JFK,B787,2025-04-28 04:56:21.391070,2025-04-28 12:18:21.391070,2025-04-28 12:21:21.391070,442,on_time,0,,247,29218
UA2819,LATAM,GRU,BSB,A350,2025-04-27 10:48:09.528338,2025-04-27 16:37:09.528338,2025-04-27 16:42:09.528338,349,on_time,0,,110,6615
AA3216,GOL,CNF,GIG,B737,2025-04-19 00:08:13.780632,2025-04-19 02:23:13.780632,2025-04-19 02:20:13.780632,135,on_time,0,,217,22040
AD6510,United,GRU,CGH,B737,2025-04-29 00:20:07.076216,2025-04-29 02:03:07.076216,2025-04-29 01:58:07.076216,103,on_time,0,,254,18847
